age,income,loan_amount,loan_term,credit_score,employment_years,num_credit_lines,debt_to_income,num_delinquencies,previous_defaults,loan_to_income,monthly_payment,payment_to_income,education,home_ownership,loan_purpose,employment_status,default
38,172595.0,29383.0,36,558,20.0,3,0.4605,1,1,0.1702,907.26,0.0631,High School,Rent,Education,Full-time,0
49,91412.0,27123.0,36,737,29.0,6,0.1381,4,1,0.2967,837.48,0.1099,High School,Rent,Debt Consolidation,Part-time,0
41,59580.0,43995.0,12,637,7.0,14,0.3189,1,0,0.7384,3806.74,0.7666,High School,Own,Debt Consolidation,Full-time,0
51,70750.0,46031.0,48,740,6.0,11,0.5124,4,3,0.6506,1102.27,0.1869,Bachelor,Mortgage,Debt Consolidation,Unemployed,0
60,114602.0,38876.0,12,787,1.0,9,0.2309,3,2,0.3392,3363.81,0.3522,Bachelor,Own,Education,Full-time,0
38,119854.0,10746.0,48,424,25.0,18,0.156,9,0,0.0897,257.33,0.0258,Bachelor,Mortgage,Medical,Full-time,0
45,49065.0,2995.0,48,465,24.0,16,0.056,3,3,0.061,71.72,0.0175,Bachelor,Rent,Debt Consolidation,Full-time,1
22,27179.0,45058.0,60,465,12.0,19,0.3924,6,2,1.6578,892.2,0.3937,Master,Rent,Debt Consolidation,Full-time,1
56,106630.0,47196.0,12,567,26.0,6,0.2116,1,2,0.4426,4083.72,0.4595,Master,Mortgage,Debt Consolidation,Full-time,0
44,162529.0,13268.0,60,570,19.0,17,0.525,4,3,0.0816,262.72,0.0194,Bachelor,Mortgage,Medical,Part-time,0
42,43206.0,3285.0,36,302,29.0,5,0.2059,8,1,0.076,101.43,0.0282,Bachelor,Own,Business,Full-time,0
46,90545.0,34349.0,60,792,27.0,16,0.1334,6,1,0.3794,680.15,0.0901,Master,Rent,Medical,Full-time,0
30,44892.0,29849.0,48,772,28.0,11,0.5782,2,2,0.6649,714.77,0.191,Bachelor,Rent,Medical,Full-time,0
49,,44552.0,48,630,,12,0.5806,9,3,0.7451,1066.85,0.2141,High School,Mortgage,Education,Full-time,1
57,128261.0,29192.0,12,468,19.0,3,0.4268,8,3,0.2276,2525.89,0.2363,Bachelor,Rent,Home Improvement,Full-time,1
37,67946.0,38256.0,48,754,5.0,17,0.5606,4,3,0.563,916.09,0.1618,High School,Rent,Education,Full-time,0
26,63800.0,39533.0,36,449,26.0,6,0.139,9,3,0.6196,1220.66,0.2295,Master,Mortgage,Home Improvement,Self-employed,1
39,199197.0,1479.0,60,468,9.0,12,0.3032,1,0,0.0074,29.29,0.0018,Bachelor,Mortgage,Medical,Full-time,0
29,46887.0,8273.0,48,848,13.0,4,0.1623,3,1,0.1764,198.11,0.0507,PhD,Rent,Business,Part-time,0
38,50018.0,39220.0,12,808,17.0,18,0.3133,9,1,0.7841,3393.58,0.814,High School,Mortgage,Personal,Full-time,0
51,187007.0,9789.0,60,621,23.0,7,0.4851,9,1,0.0523,193.83,0.0124,Bachelor,Rent,Home Improvement,Full-time,0
25,,11100.0,12,393,21.0,15,0.5147,8,3,0.095,960.45,0.0987,Bachelor,Mortgage,Medical,Full-time,1
57,22955.0,37853.0,24,367,28.0,15,0.0523,1,1,1.6489,1694.78,0.8855,Master,Rent,Business,Full-time,0
31,93617.0,11020.0,24,830,21.0,11,0.2642,2,3,0.1177,493.39,0.0632,Master,Mortgage,Personal,Full-time,0
64,119552.0,8325.0,60,446,23.0,3,0.5967,6,3,0.0696,164.84,0.0165,High School,Mortgage,Debt Consolidation,Self-employed,1
56,61840.0,1660.0,12,674,17.0,6,0.3741,0,1,0.0268,143.63,0.0279,PhD,Mortgage,Business,Full-time,0
33,116428.0,24002.0,60,494,12.0,12,0.2129,9,0,0.2062,475.27,0.049,PhD,Own,Debt Consolidation,Full-time,0
48,134975.0,32203.0,24,573,27.0,11,0.2639,9,2,0.2386,1441.81,0.1282,PhD,Mortgage,Personal,Unemployed,0
25,61362.0,36850.0,48,842,11.0,12,0.2274,8,3,0.6005,882.42,0.1725,Bachelor,Own,Education,Full-time,0
24,165294.0,45373.0,12,626,18.0,5,0.2962,9,1,0.2745,3925.98,0.285,Master,Own,Medical,Part-time,0
67,98762.0,32910.0,24,536,8.0,11,0.2945,2,0,0.3332,1473.47,0.179,High School,Rent,Home Improvement,Part-time,0
60,193240.0,38065.0,48,528,14.0,2,0.3288,8,2,0.197,911.51,0.0566,High School,Mortgage,Medical,Full-time,0
27,31231.0,11319.0,48,426,11.0,10,0.3055,2,3,0.3624,271.05,0.1041,High School,Own,Business,Full-time,1
34,74983.0,17681.0,60,606,7.0,2,0.3339,1,2,0.2358,350.1,0.056,Bachelor,Mortgage,Debt Consolidation,Self-employed,0
29,148434.0,15894.0,60,613,24.0,13,0.0654,2,1,0.1071,314.72,0.0254,PhD,Mortgage,Education,Full-time,0
39,180559.0,4186.0,36,352,,11,0.0799,7,1,0.0232,129.25,0.0086,Bachelor,Mortgage,Business,Full-time,0
34,56013.0,48479.0,24,522,21.0,17,0.2541,9,2,0.8655,2170.53,0.4649,Bachelor,Own,Debt Consolidation,Full-time,1
36,196346.0,12821.0,24,654,2.0,9,0.5367,6,1,0.0653,574.03,0.0351,Master,Mortgage,Medical,Full-time,0
46,50776.0,22984.0,60,330,7.0,4,0.485,2,2,0.4526,455.11,0.1075,Bachelor,Own,Debt Consolidation,Self-employed,0
29,91982.0,18490.0,48,836,6.0,5,0.1106,6,3,0.201,442.77,0.0578,Bachelor,Mortgage,Medical,Self-employed,0
64,,3178.0,60,773,21.0,16,0.3222,5,3,0.0434,62.93,0.0103,Bachelor,Own,Home Improvement,Self-employed,0
56,93499.0,45264.0,36,650,26.0,19,0.3825,5,3,0.4841,1397.62,0.1794,Bachelor,Mortgage,Business,Full-time,0
58,181938.0,11759.0,36,308,11.0,2,0.3147,3,3,0.0646,363.08,0.0239,Bachelor,Mortgage,Debt Consolidation,Unemployed,1
28,150521.0,5920.0,60,584,9.0,13,0.4337,1,3,0.0393,117.22,0.0093,Master,Own,Medical,Part-time,0
55,162346.0,17779.0,48,794,16.0,10,0.5985,3,0,0.1095,425.74,0.0315,Bachelor,Rent,Medical,Full-time,0
61,61989.0,8044.0,24,312,29.0,5,0.1031,8,1,0.1298,360.15,0.0697,Bachelor,Own,Medical,Part-time,1
28,190175.0,49974.0,36,735,11.0,10,0.3335,4,1,0.2628,1543.05,0.0974,Bachelor,Mortgage,Home Improvement,Self-employed,0
57,95574.0,10260.0,24,761,8.0,18,0.3318,0,3,0.1074,459.37,0.0577,Master,Mortgage,Business,Full-time,0
37,135613.0,15831.0,48,341,15.0,4,0.3593,3,0,0.1167,379.09,0.0335,Bachelor,Rent,Business,Full-time,0
59,144078.0,14288.0,12,426,27.0,16,0.1418,4,3,0.0992,1236.29,0.103,Master,Mortgage,Debt Consolidation,Full-time,1
43,137640.0,2293.0,60,697,21.0,2,0.4011,5,2,0.0167,45.4,0.004,Bachelor,Rent,Debt Consolidation,Full-time,0
60,126332.0,1631.0,60,801,15.0,14,0.0744,6,0,0.0129,32.3,0.0031,High School,Mortgage,Home Improvement,Full-time,0
27,103805.0,26133.0,12,724,21.0,2,0.4576,4,2,0.2517,2261.2,0.2614,Bachelor,Mortgage,Education,Full-time,0
39,134813.0,12403.0,48,589,0.0,2,0.4147,1,1,0.092,297.01,0.0264,High School,Own,Home Improvement,Full-time,0
33,182459.0,5096.0,12,631,22.0,1,0.2317,4,1,0.0279,440.94,0.029,High School,Mortgage,Medical,Part-time,0
32,87108.0,15277.0,24,588,2.0,16,0.5939,0,3,0.1754,683.99,0.0942,High School,Own,Business,Self-employed,0
35,109512.0,14429.0,24,617,11.0,11,0.5058,5,3,0.1318,646.02,0.0708,Bachelor,Own,Home Improvement,Full-time,1
39,48314.0,21779.0,36,723,,14,0.3467,4,3,0.4508,672.47,0.167,Bachelor,Mortgage,Debt Consolidation,Full-time,0
26,80686.0,49626.0,60,327,20.0,3,0.5948,3,1,0.615,982.65,0.1461,Bachelor,Rent,Home Improvement,Part-time,0
55,157828.0,16037.0,36,415,7.0,18,0.5065,6,2,0.1016,495.18,0.0376,Bachelor,Rent,Home Improvement,Full-time,0
47,133469.0,35527.0,24,332,7.0,16,0.1259,7,1,0.2662,1590.64,0.143,Bachelor,Rent,Debt Consolidation,Self-employed,0
61,54062.0,38655.0,12,737,26.0,10,0.3751,2,2,0.715,3344.69,0.7422,Master,Mortgage,Education,Full-time,0
55,116035.0,3482.0,60,700,14.0,18,0.3695,5,1,0.03,68.95,0.0071,PhD,Mortgage,Personal,Self-employed,0
27,165212.0,25564.0,24,329,22.0,3,0.4091,5,2,0.1547,1144.57,0.0831,Master,Mortgage,Debt Consolidation,Full-time,1
23,37943.0,22985.0,36,358,17.0,6,0.5674,5,2,0.6058,709.71,0.2244,High School,Mortgage,Debt Consolidation,Part-time,1
41,26460.0,25877.0,12,445,18.0,1,0.3206,4,1,0.9779,2239.05,1.015,Master,Mortgage,Business,Full-time,0
44,87654.0,9410.0,24,433,20.0,4,0.0926,2,0,0.1074,421.31,0.0577,Master,Mortgage,Personal,Full-time,0
32,136461.0,23788.0,36,585,20.0,16,0.3136,1,0,0.1743,734.5,0.0646,High School,Mortgage,Personal,Full-time,0
59,72965.0,7024.0,60,574,27.0,8,0.4833,0,3,0.0963,139.08,0.0229,Bachelor,Rent,Personal,Full-time,0
49,166891.0,47345.0,24,496,23.0,13,0.2472,0,3,0.2837,2119.76,0.1524,Bachelor,Mortgage,Home Improvement,Full-time,0
57,171664.0,29766.0,36,390,9.0,17,0.0649,8,2,0.1734,919.09,0.0642,Bachelor,Rent,Personal,Full-time,1
25,113516.0,2691.0,60,657,5.0,15,0.2168,0,0,0.0237,53.29,0.0056,Bachelor,Rent,Home Improvement,Full-time,0
60,85085.0,25777.0,24,734,25.0,8,0.4252,8,2,0.303,1154.1,0.1627,High School,Rent,Debt Consolidation,Full-time,0
30,22717.0,46390.0,24,652,11.0,7,0.0973,8,1,2.042,2077.0,1.0966,High School,Rent,Medical,Full-time,0
42,166987.0,37400.0,12,744,9.0,3,0.2568,2,0,0.224,3236.1,0.2325,Bachelor,Mortgage,Business,Full-time,0
41,180627.0,14374.0,60,802,3.0,16,0.1232,4,1,0.0796,284.62,0.0189,Bachelor,Own,Education,Full-time,0
61,96842.0,44723.0,12,763,16.0,19,0.3118,3,3,0.4618,3869.74,0.4795,Bachelor,Mortgage,Business,Full-time,0
33,110546.0,10090.0,24,658,15.0,10,0.1278,3,3,0.0913,451.76,0.049,High School,Own,Education,Full-time,0
32,154397.0,13087.0,12,327,24.0,10,0.11,3,3,0.0848,1132.38,0.088,Bachelor,Mortgage,Home Improvement,Full-time,1
36,143643.0,8594.0,48,484,22.0,17,0.4338,3,0,0.0598,205.79,0.0172,PhD,Rent,Debt Consolidation,Full-time,0
38,40027.0,46226.0,24,535,21.0,7,0.1369,6,2,1.1548,2069.66,0.6203,High School,Mortgage,Education,Full-time,1
29,139377.0,36128.0,48,691,16.0,8,0.1351,4,2,0.2592,865.13,0.0745,Bachelor,Rent,Home Improvement,Full-time,0
28,186060.0,26381.0,48,765,25.0,17,0.3759,1,1,0.1418,631.73,0.0407,Bachelor,Mortgage,Debt Consolidation,Full-time,0
31,153876.0,33727.0,12,652,29.0,8,0.074,3,1,0.2192,2918.29,0.2276,High School,Mortgage,Home Improvement,Part-time,0
43,103903.0,13682.0,24,499,,18,0.0681,9,1,0.1317,612.58,0.0707,Master,Mortgage,Education,Part-time,0
37,111784.0,4462.0,12,733,10.0,4,0.2873,9,0,0.0399,386.08,0.0414,PhD,Mortgage,Personal,Full-time,0
39,63062.0,42443.0,12,682,8.0,10,0.2508,0,1,0.673,3672.45,0.6987,Bachelor,Rent,Education,Full-time,0
55,137240.0,48246.0,36,738,0.0,10,0.3495,5,1,0.3515,1489.7,0.1302,Bachelor,Own,Medical,Full-time,0
32,59675.0,2740.0,24,624,29.0,6,0.5964,9,1,0.0459,122.68,0.0247,High School,Rent,Education,Full-time,0
65,78243.0,3532.0,12,655,21.0,19,0.2891,1,2,0.0451,305.61,0.0469,Bachelor,Own,Debt Consolidation,Part-time,0
57,64039.0,28415.0,36,490,28.0,10,0.3668,0,2,0.4437,877.37,0.1644,High School,Rent,Business,Part-time,0
28,77034.0,3108.0,36,519,,17,0.5556,2,0,0.0403,95.97,0.0149,Bachelor,Mortgage,Business,Full-time,0
35,82843.0,36359.0,60,452,12.0,5,0.3157,3,1,0.4389,719.95,0.1043,High School,Mortgage,Personal,Part-time,0
29,30350.0,47322.0,48,441,4.0,7,0.4796,9,0,1.5592,1133.18,0.4479,Bachelor,Mortgage,Debt Consolidation,Self-employed,0
33,147741.0,14718.0,24,659,1.0,10,0.3518,2,3,0.0996,658.96,0.0535,Master,Mortgage,Personal,Unemployed,0
38,96583.0,15423.0,36,511,23.0,11,0.4005,3,3,0.1597,476.22,0.0592,High School,Own,Medical,Full-time,0
26,190676.0,43311.0,12,373,9.0,5,0.5629,2,1,0.2271,3747.56,0.2358,Master,Rent,Debt Consolidation,Self-employed,0
20,48463.0,18453.0,24,319,11.0,6,0.0504,3,3,0.3808,826.19,0.2045,Master,Mortgage,Business,Full-time,1
41,138771.0,12773.0,36,773,25.0,12,0.5455,9,2,0.092,394.39,0.0341,High School,Rent,Debt Consolidation,Full-time,0
55,48149.0,5129.0,12,539,14.0,6,0.3237,0,3,0.1065,443.8,0.1106,Master,Own,Business,Full-time,0
35,116225.0,42153.0,60,617,28.0,15,0.3837,4,3,0.3627,834.68,0.0862,Bachelor,Mortgage,Home Improvement,Full-time,0
63,105812.0,46369.0,36,797,16.0,10,0.2975,6,2,0.4382,1431.74,0.1624,Bachelor,Own,Education,Full-time,0
38,97990.0,4848.0,48,361,24.0,19,0.1935,1,1,0.0495,116.09,0.0142,Bachelor,Rent,Business,Full-time,0
65,136121.0,40344.0,24,815,3.0,5,0.0863,0,2,0.2964,1806.3,0.1592,High School,Rent,Education,Part-time,0
31,168215.0,8836.0,60,686,11.0,17,0.5698,9,0,0.0525,174.96,0.0125,High School,Mortgage,Home Improvement,Full-time,0
46,73593.0,7804.0,24,652,5.0,10,0.3931,2,1,0.106,349.41,0.057,Bachelor,Rent,Personal,Part-time,0
58,172186.0,19668.0,60,537,1.0,2,0.5304,2,2,0.1142,389.45,0.0271,Bachelor,Mortgage,Personal,Full-time,0
22,49197.0,22397.0,36,688,29.0,14,0.2099,3,0,0.4552,691.55,0.1686,Master,Own,Medical,Full-time,0
66,69211.0,42848.0,48,412,15.0,5,0.2029,0,1,0.6191,1026.05,0.1779,Bachelor,Mortgage,Debt Consolidation,Full-time,0
38,72474.0,35287.0,24,466,10.0,3,0.2347,1,3,0.4869,1579.89,0.2615,High School,Mortgage,Personal,Part-time,0
44,191382.0,8084.0,60,828,11.0,11,0.1771,0,3,0.0422,160.07,0.01,High School,Rent,Education,Full-time,0
51,36936.0,29619.0,12,451,7.0,15,0.3239,5,3,0.8019,2562.84,0.8324,PhD,Mortgage,Personal,Unemployed,1
52,88096.0,43896.0,12,695,3.0,5,0.5649,4,3,0.4983,3798.18,0.5173,High School,Rent,Debt Consolidation,Full-time,0
21,93520.0,33443.0,36,811,27.0,12,0.5318,2,1,0.3576,1032.62,0.1325,Master,Rent,Education,Part-time,0
63,163014.0,12256.0,60,626,3.0,1,0.3223,9,2,0.0752,242.68,0.0179,High School,Own,Debt Consolidation,Full-time,0
51,104891.0,7312.0,60,463,,4,0.2418,3,1,0.0697,144.79,0.0166,High School,Rent,Business,Part-time,0
69,193861.0,23172.0,60,766,4.0,15,0.3864,0,3,0.1195,458.83,0.0284,High School,Mortgage,Medical,Part-time,0
43,151959.0,24137.0,36,754,27.0,1,0.3867,0,0,0.1588,745.28,0.0588,Bachelor,Mortgage,Home Improvement,Self-employed,0
50,145176.0,18283.0,60,599,6.0,7,0.4261,7,1,0.1259,362.03,0.0299,Bachelor,Mortgage,Debt Consolidation,Full-time,0
42,154290.0,6353.0,36,363,11.0,10,0.3446,5,3,0.0412,196.16,0.0153,Master,Rent,Business,Full-time,1
64,44886.0,6788.0,36,542,22.0,2,0.0647,2,0,0.1512,209.59,0.056,Bachelor,Mortgage,Debt Consolidation,Full-time,0
61,98074.0,26920.0,12,537,17.0,19,0.0918,2,2,0.2745,2329.3,0.285,High School,Mortgage,Business,Unemployed,0
65,123435.0,47271.0,48,404,11.0,10,0.5856,2,1,0.383,1131.96,0.11,Bachelor,Rent,Debt Consolidation,Full-time,0
45,53568.0,30298.0,24,521,16.0,7,0.4604,4,1,0.5656,1356.52,0.3038,Bachelor,Mortgage,Home Improvement,Full-time,0
59,36973.0,22470.0,12,384,13.0,19,0.5715,7,2,0.6077,1944.26,0.6308,Bachelor,Mortgage,Business,Full-time,1
37,40116.0,46632.0,24,680,8.0,11,0.2367,6,3,1.1624,2087.83,0.6244,Master,Mortgage,Personal,Full-time,0
43,160991.0,34826.0,48,537,,13,0.3442,7,0,0.2163,833.95,0.0622,PhD,Mortgage,Home Improvement,Unemployed,0
58,136523.0,36177.0,24,701,10.0,2,0.2271,0,3,0.265,1619.74,0.1424,Bachelor,Rent,Home Improvement,Part-time,0
24,67043.0,29188.0,24,550,28.0,4,0.5499,5,0,0.4354,1306.82,0.2339,Bachelor,Mortgage,Personal,Full-time,0
55,151383.0,38381.0,24,692,13.0,1,0.2083,7,0,0.2535,1718.42,0.1362,Bachelor,Mortgage,Personal,Self-employed,0
20,143614.0,25584.0,36,703,22.0,10,0.4316,2,3,0.1781,789.96,0.066,Bachelor,Mortgage,Medical,Unemployed,0
49,166052.0,31481.0,48,388,7.0,16,0.1463,5,0,0.1896,753.85,0.0545,Bachelor,Rent,Business,Part-time,0
43,183366.0,31212.0,48,543,19.0,18,0.1079,0,1,0.1702,747.41,0.0489,High School,Own,Debt Consolidation,Full-time,0
43,178213.0,37879.0,12,712,16.0,11,0.1356,9,0,0.2125,3277.55,0.2207,High School,Rent,Business,Part-time,0
44,48486.0,45018.0,24,626,22.0,2,0.3412,7,0,0.9285,2015.57,0.4987,PhD,Rent,Education,Part-time,0
44,157312.0,15419.0,48,421,13.0,12,0.5145,6,0,0.098,369.23,0.0282,Master,Mortgage,Personal,Self-employed,0
40,87678.0,35266.0,24,757,,13,0.5996,5,1,0.4022,1578.95,0.2161,High School,Mortgage,Debt Consolidation,Part-time,0
42,89577.0,2551.0,12,409,1.0,12,0.3925,6,1,0.0285,220.73,0.0296,PhD,Mortgage,Debt Consolidation,Full-time,0
48,134716.0,27091.0,24,846,20.0,14,0.3435,4,0,0.2011,1212.93,0.108,Master,Rent,Personal,Full-time,0
58,126404.0,45036.0,48,688,22.0,11,0.4828,9,2,0.3563,1078.44,0.1024,High School,Mortgage,Personal,Full-time,0
47,92636.0,32614.0,48,477,14.0,14,0.0851,2,0,0.3521,780.98,0.1012,Master,Own,Medical,Full-time,0
52,199904.0,14117.0,12,407,1.0,10,0.4952,8,1,0.0706,1221.5,0.0733,PhD,Own,Debt Consolidation,Part-time,0
61,47341.0,30713.0,48,796,17.0,3,0.4671,7,1,0.6487,735.46,0.1864,Bachelor,Own,Medical,Unemployed,0
69,32929.0,18529.0,12,587,23.0,2,0.3412,8,2,0.5627,1603.25,0.584,Master,Mortgage,Home Improvement,Full-time,0
25,20378.0,22222.0,48,743,13.0,18,0.0626,0,1,1.0904,532.13,0.3132,Bachelor,Mortgage,Home Improvement,Full-time,0
55,,12176.0,36,757,2.0,9,0.1612,4,1,0.0735,375.96,0.0272,Bachelor,Mortgage,Debt Consolidation,Part-time,0
31,90220.0,31613.0,12,337,11.0,7,0.2533,6,3,0.3504,2735.37,0.3638,Bachelor,Rent,Home Improvement,Full-time,1
29,95908.0,10718.0,24,676,29.0,6,0.5677,6,0,0.1118,479.87,0.06,Bachelor,Own,Business,Full-time,0
59,135103.0,22734.0,60,483,8.0,1,0.4012,6,1,0.1683,450.16,0.04,Bachelor,Own,Debt Consolidation,Self-employed,0
23,95548.0,47023.0,36,799,15.0,18,0.3306,6,2,0.4921,1451.93,0.1823,Bachelor,Mortgage,Business,Full-time,0
62,121187.0,38123.0,48,420,10.0,2,0.3186,2,2,0.3146,912.9,0.0904,Master,Mortgage,Debt Consolidation,Part-time,0
58,25814.0,21303.0,48,318,21.0,5,0.479,8,2,0.8252,510.13,0.237,Master,Rent,Home Improvement,Part-time,1
69,43904.0,48476.0,12,665,12.0,9,0.228,4,2,1.1041,4194.47,1.1461,High School,Rent,Personal,Part-time,0
53,187426.0,1683.0,60,603,11.0,7,0.102,9,3,0.009,33.33,0.0021,Bachelor,Mortgage,Medical,Full-time,1
63,98378.0,48033.0,24,605,,1,0.4224,5,3,0.4882,2150.56,0.2623,High School,Own,Debt Consolidation,Full-time,1
25,45966.0,18254.0,48,444,17.0,7,0.231,5,2,0.3971,437.11,0.1141,Bachelor,Own,Medical,Full-time,0
64,83352.0,41216.0,36,572,14.0,15,0.2291,5,3,0.4945,1272.63,0.1832,High School,Mortgage,Debt Consolidation,Full-time,1
28,76935.0,47428.0,36,830,7.0,5,0.3001,8,0,0.6165,1464.44,0.2284,PhD,Mortgage,Home Improvement,Full-time,0
35,65727.0,30486.0,24,719,3.0,17,0.1835,9,1,0.4638,1364.94,0.2492,Bachelor,Mortgage,Debt Consolidation,Part-time,0
26,69318.0,30914.0,60,841,20.0,7,0.5569,5,3,0.446,612.13,0.106,Bachelor,Rent,Personal,Full-time,0
40,149915.0,37717.0,12,483,10.0,1,0.5158,5,0,0.2516,3263.53,0.2612,Bachelor,Mortgage,Debt Consolidation,Self-employed,0
57,34751.0,12747.0,60,778,18.0,3,0.5951,0,3,0.3668,252.41,0.0871,High School,Own,Personal,Self-employed,0
33,72285.0,9724.0,24,510,11.0,16,0.5805,0,0,0.1345,435.37,0.0723,High School,Mortgage,Medical,Full-time,0
61,101570.0,17839.0,60,814,25.0,8,0.223,7,3,0.1756,353.23,0.0417,High School,Own,Home Improvement,Full-time,0
50,114926.0,24471.0,12,776,21.0,19,0.2593,3,0,0.2129,2117.4,0.2211,Bachelor,Rent,Personal,Full-time,0
51,177893.0,37400.0,12,390,12.0,15,0.434,4,2,0.2102,3236.1,0.2183,Master,Rent,Home Improvement,Self-employed,1
66,185796.0,13607.0,12,834,9.0,1,0.0587,6,3,0.0732,1177.37,0.076,High School,Own,Medical,Full-time,0
41,70021.0,28674.0,36,634,22.0,6,0.5966,2,3,0.4095,885.37,0.1517,Master,Own,Education,Full-time,0
37,114766.0,1171.0,24,726,0.0,14,0.056,3,2,0.0102,52.43,0.0055,High School,Rent,Debt Consolidation,Part-time,0
69,,2515.0,36,618,1.0,2,0.3423,0,3,0.1314,77.66,0.0487,Bachelor,Mortgage,Debt Consolidation,Full-time,0
47,129149.0,48370.0,60,419,2.0,19,0.4178,7,0,0.3745,957.78,0.089,Bachelor,Rent,Personal,Full-time,0
50,43286.0,42664.0,12,841,10.0,4,0.5528,5,0,0.9856,3691.58,1.0231,Master,Own,Debt Consolidation,Full-time,0
34,28550.0,43328.0,36,361,14.0,16,0.4043,1,0,1.5176,1337.84,0.5621,PhD,Mortgage,Personal,Full-time,0
30,139268.0,17107.0,48,744,8.0,16,0.3783,5,2,0.1228,409.65,0.0353,Bachelor,Mortgage,Home Improvement,Self-employed,0
28,47954.0,26171.0,36,415,5.0,10,0.2152,1,3,0.5457,808.08,0.2022,Bachelor,Own,Home Improvement,Part-time,1
31,103314.0,34060.0,60,732,9.0,16,0.375,7,3,0.3297,674.43,0.0783,High School,Rent,Home Improvement,Full-time,0
29,33675.0,13453.0,48,532,14.0,17,0.4623,2,2,0.3995,322.15,0.1148,High School,Rent,Home Improvement,Part-time,0
57,152949.0,37477.0,12,430,8.0,14,0.3336,2,0,0.245,3242.76,0.2544,Master,Rent,Personal,Full-time,0
22,156490.0,34955.0,36,430,17.0,14,0.4788,8,0,0.2234,1079.31,0.0828,Bachelor,Rent,Debt Consolidation,Full-time,0
51,121339.0,20956.0,24,475,11.0,8,0.0883,7,2,0.1727,938.25,0.0928,Bachelor,Mortgage,Business,Part-time,0
67,169645.0,22305.0,12,795,28.0,6,0.2345,6,3,0.1315,1929.98,0.1365,High School,Own,Debt Consolidation,Full-time,0
58,,16060.0,60,723,29.0,17,0.5779,6,3,0.1676,318.01,0.0398,High School,Rent,Debt Consolidation,Part-time,0
40,49494.0,40364.0,24,668,19.0,5,0.2279,5,2,0.8155,1807.2,0.4381,Master,Mortgage,Debt Consolidation,Full-time,0
22,42996.0,49358.0,12,646,16.0,8,0.392,1,3,1.1479,4270.79,1.1916,Bachelor,Rent,Business,Full-time,0
61,55565.0,49976.0,24,529,0.0,10,0.3359,3,1,0.8994,2237.55,0.4831,PhD,Mortgage,Business,Full-time,0
20,,38798.0,60,795,18.0,8,0.5651,9,0,0.7453,768.25,0.1771,Bachelor,Own,Debt Consolidation,Part-time,0
54,74793.0,18105.0,36,450,11.0,8,0.1395,9,1,0.2421,559.03,0.0897,Master,Own,Personal,Full-time,0
53,,39272.0,60,818,8.0,12,0.2147,7,0,0.7186,777.63,0.1707,High School,Rent,Home Improvement,Self-employed,0
29,124349.0,12975.0,36,509,23.0,7,0.5243,8,2,0.1043,400.63,0.0387,High School,Own,Education,Full-time,0
56,42446.0,44932.0,12,487,1.0,19,0.4164,8,1,1.0585,3887.82,1.0988,High School,Own,Debt Consolidation,Full-time,0
28,130032.0,14101.0,24,561,7.0,4,0.3487,3,1,0.1084,631.34,0.0583,High School,Mortgage,Medical,Self-employed,0
31,76808.0,20740.0,12,711,23.0,8,0.2672,7,0,0.27,1794.56,0.2803,PhD,Rent,Home Improvement,Full-time,0
60,142049.0,5573.0,36,692,27.0,17,0.2762,7,3,0.0392,172.08,0.0145,Master,Own,Business,Full-time,0
68,109890.0,4986.0,24,721,15.0,10,0.5642,1,1,0.0454,223.24,0.0244,Bachelor,Mortgage,Education,Full-time,0
33,182460.0,20308.0,60,349,15.0,14,0.4191,9,3,0.1113,402.12,0.0264,Bachelor,Own,Medical,Full-time,1
66,96377.0,27959.0,24,388,29.0,13,0.561,4,2,0.2901,1251.8,0.1558,Bachelor,Own,Home Improvement,Part-time,0
65,69582.0,1853.0,24,766,2.0,7,0.5847,3,2,0.0266,82.96,0.0143,Bachelor,Mortgage,Medical,Part-time,0
58,123986.0,42462.0,60,839,14.0,15,0.3509,4,1,0.3425,840.8,0.0814,High School,Own,Home Improvement,Full-time,0
27,136870.0,6605.0,36,370,7.0,5,0.3854,3,2,0.0483,203.94,0.0179,Bachelor,Rent,Debt Consolidation,Self-employed,0
34,,49921.0,12,797,14.0,15,0.411,3,0,0.5186,4319.5,0.5384,High School,Mortgage,Medical,Full-time,0
53,118548.0,14313.0,36,444,27.0,3,0.5115,5,3,0.1207,441.94,0.0447,Master,Rent,Personal,Self-employed,1
69,102110.0,19570.0,24,838,17.0,14,0.4125,9,1,0.1917,876.2,0.103,Bachelor,Mortgage,Debt Consolidation,Part-time,0
60,71579.0,8833.0,48,846,29.0,3,0.1131,4,0,0.1234,211.52,0.0355,Bachelor,Rent,Medical,Unemployed,0
41,73009.0,41396.0,36,650,15.0,17,0.5683,2,3,0.567,1278.19,0.2101,Master,Rent,Education,Self-employed,0
31,182871.0,36875.0,48,404,25.0,12,0.4135,7,0,0.2016,883.02,0.0579,Bachelor,Own,Business,Self-employed,0
68,139936.0,4849.0,60,733,5.0,1,0.5285,2,1,0.0347,96.02,0.0082,High School,Mortgage,Home Improvement,Unemployed,0
33,32664.0,6174.0,48,355,9.0,3,0.2836,5,3,0.189,147.84,0.0543,Bachelor,Rent,Debt Consolidation,Self-employed,1
37,192984.0,30847.0,24,483,8.0,4,0.3111,2,1,0.1598,1381.1,0.0859,Bachelor,Rent,Debt Consolidation,Self-employed,0
